MovieID,Title,MPAA_Rating,Budget,Gross,Release_Date,Genre,Runtime,Rating,Rating_Count,Summary
561,Logan-2017,R,97000000,619200000,2/28/2017,Action,137,8.1,708000,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety."
570,Kong: Skull Island-2017,PG-13,185000000,566700000,3/8/2017,Adventure,118,6.6,304773,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden."
566,Beauty and the Beast-2017,PG,160000000,1266000000,3/16/2017,Drama,129,7.1,295283,"A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner."
563,The Boss Baby-2017,PG,125000000,528000000,3/23/2017,Animation,97,6.3,120257,"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co."
573,The Fate of the Furious-2017,PG-13,250000000,1238000000,4/12/2017,Action,136,6.6,223080,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before."
571,Guardians of the Galaxy Vol. 2-2017,PG-13,200000000,863800000,4/19/2017,Action,137,7.6,631237,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego."
572,Pirates of the Caribbean: Dead Men Tell No Tales-2017,PG-13,230000000,794900000,5/23/2017,Action,129,6.5,288124,Captain Jack Sparrow is pursued by old rival Captain Salazar and a crew of deadly ghosts who have escaped from the Devil's Triangle. They're determined to kill every pirate at sea...notably Jack.
564,Wonder Woman-2017,PG-13,149000000,822800000,5/30/2017,Action,141,7.4,624133,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny."
559,Despicable Me 3-2017,PG,80000000,1035000000,6/15/2017,Animation,96,6.3,125751,"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist."
567,Spider-Man: Homecoming-2017,PG-13,175000000,880200000,6/28/2017,Action,133,7.4,600396,"Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City."
562,Dunkirk-2017,PG-13,100000000,527000000,7/19/2017,War,107,7.8,613862,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II."
557,It-2017,R,35000000,701800000,9/5/2017,Horror,135,7.3,505274,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town."
568,Coco-2017,PG,175000000,807800000,10/20/2017,Animation,105,8.4,454758,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer."
569,Thor: Ragnarok-2017,PG-13,180000000,854000000,10/25/2017,Action,130,7.9,673341,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
574,Justice League-2017,PG-13,300000000,657900000,11/15/2017,Action,120,6.1,432797,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy."
565,Jumanji: Welcome to the Jungle-2017,PG-13,150000000,962500000,12/5/2017,Thriller,119,6.9,355679,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game."
560,The Greatest Showman-2017,PG,84000000,435000000,12/8/2017,Drama,105,7.6,264592,Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.
575,Star Wars: The Last Jedi-2017,PG-13,317000000,1334000000,12/9/2017,Science Fiction,152,6.9,600406,"The Star Wars saga continues as new heroes and galactic legends go on an epic adventure, unlocking mysteries of the Force and shocking revelations of the past."
591,Black Panther-2018,PG-13,200000000,1382000000,1/29/2018,Action,134,7.3,700478,"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past."
576,A Quiet Place-2018,PG-13,17000000,341000000,3/9/2018,Horror,91,7.5,494771,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing."
595,Avengers: Infinity War-2018,PG-13,400000000,2052000000,4/23/2018,Action,149,8.4,968911,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.
583,Deadpool 2-2018,R,110000000,785800000,5/10/2018,Comedy,119,7.7,536708,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable."
594,Solo: A Star Wars Story-2018,PG-13,275000000,393200000,5/10/2018,Science Fiction,135,6.9,321813,"Board the Millennium Falcon and journey to a galaxy far, far away in an epic action-adventure that will set the course of one of the Star Wars saga's most unlikely heroes."
587,Jurassic World: Fallen Kingdom-2018,PG-13,170000000,1310000000,5/21/2018,Action,128,6.2,290150,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event."
592,Incredibles 2-2018,PG,200000000,1243000000,6/5/2018,Animation,118,7.6,277071,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.
581,Hotel Transylvania 3: Summer Vacation-2018,PG,80000000,528000000,6/13/2018,Animation,97,6.3,67223,"Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family."
590,Ant-Man and the Wasp-2018,PG-13,195000000,622700000,6/25/2018,Action,118,7,363426,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past."
589,Mission: Impossible - Fallout-2018,PG-13,178000000,791700000,7/12/2018,Action,147,7.7,314675,"Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong."
577,Crazy Rich Asians-2018,PG-13,30000000,238500000,8/7/2018,Romance,121,6.9,161675,"This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family."
578,A Star is Born-2018,R,36000000,436200000,8/31/2018,Romance,135,7.6,365142,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.
584,Venom-2018,PG-13,116000000,856100000,10/1/2018,Action,112,6.7,448703,"A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it."
580,Dr. Seuss' The Grinch-2018,PG,75000000,512900000,10/22/2018,Animation,86,6.4,66620,A grumpy Grinch plots to ruin Christmas for the village of Whoville.
579,Bohemian Rhapsody-2018,PG-13,55000000,910800000,10/23/2018,Drama,134,7.9,503268,"The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985)."
588,Ralph Breaks the Internet-2018,PG,175000000,529300000,11/5/2018,Animation,112,7,149452,"Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure."
593,Fantanstic Beasts: The Crimes of Grindelwald-2018,PG-13,200000000,654800000,11/8/2018,Fantasy,134,6.5,248930,"The second installment of the ""Fantastic Beasts"" series featuring the adventures of Magizoologist Newt Scamander."
586,Aquaman-2018,PG-13,160000000,1148000000,11/26/2018,Action,143,6.9,428785,"Arthur Curry, the human-born heir to the underwater kingdom of Atlantis, goes on a quest to prevent a war between the worlds of ocean and land."
585,Mary Poppins Returns-2018,PG,130000000,349500000,11/29/2018,Family,130,6.7,84961,"A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives."
582,Spider-Man: Into the Spider-Verse-2018,PG,90000000,384300000,12/1/2018,Animation,117,8.4,461884,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities."
605,How to Train Your Dragon: The Hidden World-2019,PG,129000000,525700000,1/3/2019,Animation,104,7.5,118928,"When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first."
598,The Upside-2019,PG-13,37500000,125900000,1/11/2019,Comedy,126,7,53788,A comedic look at the relationship between a wealthy man with quadriplegia and an unemployed man with a criminal record who's hired to help him.
596,Glass-2019,PG-13,20000000,247000000,1/12/2019,Thriller,129,6.6,229483,"Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities."
603,The LEGO Movie 2: The Second Part-2019,PG,99000000,192500000,2/7/2019,Animation,107,6.6,62105,"It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild."
609,Captain Marvel-2019,PG-13,175000000,1131000000,2/27/2019,Action,124,6.8,514079,Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.
597,Us-2019,R,20000000,256100000,3/8/2019,Horror,116,6.8,266351,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.
608,Dumbo-2019,PG,170000000,353000000,3/11/2019,Adventure,112,6.3,72540,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer."
604,Shazam!-2019,PG-13,100000000,366100000,3/15/2019,Action,132,7,306540,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.
627,Avengers: Endgame-2019,PG-13,356000000,2798000000,4/22/2019,Action,181,8.4,996101,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe."
606,Pokemon Detective Pikachu-2019,PG,150000000,433200000,5/3/2019,Mystery,104,6.6,153771,"In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective."
610,Aladdin-2019,PG,183000000,1054000000,5/8/2019,Fantasy,128,6.9,251542,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.
599,John Wick: Chapter 3 - Parabellum-2019,R,75000000,326000000,5/9/2019,Thriller,131,7.4,317091,"John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere."
611,Godzilla: King of the Monsters-2019,PG-13,200000000,386600000,5/13/2019,Adventure,132,6,171744,"The crypto-zoological agency Monarch faces off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah."
602,Once Upon a Time in Hollywood-2019,R,96000000,377400000,5/21/2019,Comedy,161,7.6,662866,A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.
601,The Secret Life of Pets 2-2019,PG,80000000,446300000,5/24/2019,Animation,86,6.5,58544,"Continuing the story of Max and his pet friends, following their secret lives after their owners leave them for work or school each day."
612,Toy Story 4-2019,G,200000000,1073000000,6/11/2019,Animation,100,7.7,230845,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy."
607,Spider-Man: Far from Home-2019,PG-13,160000000,1132000000,6/26/2019,Action,129,7.4,432661,"Following the events of Avengers: Endgame (2019), Spider-Man must step up to take on new threats in a world that has changed forever."
614,The Lion King-2019,PG,250000000,1663000000,7/9/2019,Drama,118,6.8,232396,"After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery."
613,Fast & Furious Presents: Hobbs & Shaw-2019,PG-13,200000000,760000000,7/13/2019,Thriller,136,6.5,200751,"Lawman Luke Hobbs (Dwayne ""The Rock"" Johnson) and outcast Deckard Shaw (Jason Statham) form an unlikely alliance when a cyber-genetically enhanced villain threatens the future of humanity."
600,It: Chapter Two-2019,R,79000000,473000000,8/26/2019,Horror,169,6.5,241068,"Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back."
619,Emma-2020,PG,10000000,26500000,2/21/2020,Romance,124,6.7,47155,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends."
617,The Father-2020,PG-13,6000000,28400000,2/26/2020,Mystery,97,8.3,127576,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality."
624,Mulan-2020,PG-13,200000000,70000000,3/9/2020,Action,115,5.7,142319,A young Chinese maiden disguises herself as a male warrior in order to save her father.
618,A Quiet Place Part 2-2020,PG-13,61000000,297400000,5/28/2020,Horror,97,7.2,199605,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path."
616,Hamilton-2020,PG-13,12500000,612820842,7/3/2020,History,160,8.4,83987,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast."
623,Enola Holmes-2020,PG-13,20000000,216000000,7/23/2020,Adventure,123,6.6,158489,"When Enola Holmes-Sherlock's teen sister-discovers her mother missing, she sets off to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy around a mysterious young Lord."
626,Greenland-2020,PG-13,35000000,52300000,7/29/2020,Action,119,6.4,108328,A family struggles for survival in the face of a cataclysmic natural disaster.
615,Tenet-2020,PG-13,200000000,365300000,8/12/2020,Science Fiction,150,7.4,154206,"Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time."
622,Sonic the Hedgehog-2020,PG,87000000,320000000,8/21/2020,Comedy,99,6.5,115550,"After discovering a small, blue, fast hedgehog, a small-town police officer must help him defeat an evil genius who wants to do experiments on him."
621,Soul-2020,PG,150000000,121000000,10/11/2020,Animation,100,8.1,301720,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife."
620,Wonder Woman 1984-2020,PG-13,200000000,169600000,12/25/2020,Fantasy,151,5.4,249625,"Diana must contend with a work colleague and businessman, whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing."
629,Free Guy-2021,PG-13,115000000,331500000,8/13/2021,Comedy,115,7.2,"299,924","A bank teller discovers that he's actually an NPC inside a brutal, open world video game."
635,Venon: Let There Be Carnage-2021,PG-13,110000000,506900000,10/1/2021,Action,157,6,"180,165","Eddie Brock attempts to reignite his career by interviewing serial killer Cletus Kasady, who becomes the host of the symbiote Carnage and escapes prison after a failed execution."
633,No Time to Die-2021,PG-13,250000000,774200000,10/8/2021,Action,163,7.3,"323,556","James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology."
632,Dune-2021,PG-13,165000000,402000000,10/22/2021,Science Fiction,155,8.1,"504,538",Feature adaptation of Frank Herbert's science fiction novel about the son of a noble family entrusted with the protection of the most valuable asset and most vital element in the galaxy.
634,"tick, tick…BOOM!-2021",PG-13,55000000,115585,11/12/2021,Musical,115,7.5,"82,101","On the cusp of his 30th birthday, a promising young theater composer navigates love, friendship and the pressures of life as an artist in New York City."
631,Encanto-2021,PG,150000000,256800000,11/24/2021,Family,109,7.3,"159,279",A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers.
628,West Side Story-2021,PG-13,100000000,76000000,12/10/2021,Musical,156,7.5,"14,832","An adaptation of the 1957 musical, West Side Story explores forbidden love and the rivalry between the Jets and the Sharks, two teenage street gangs of different ethnic backgrounds."
630,Spiderman:No Way Home-2021,PG-13,200000000,1922000000,12/17/2021,Action,148,8.7,"490,852","With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man."
